Inventarisnr.;;Inv.srt,Omschrijving,Straat,Thv,Deelgem.;Mutdatum
FT522,FT,Fietstrommel,NOBELSTR,88,Noord,14-7-2010
FT523,FT,Fietstrommel,NOBELSTR,101,Noord,14-7-2010
FT524,FT,Fietstrommel,NOLENSSTR,67,Noord,14-7-2010
FT525,FT,Fietstrommel,NOORDERHAVENKD,21,Noord,15-7-2010
FT526,FT,Fietstrommel,NOORDERHAVENKD,47,Noord,14-7-2010
FT527,FT,Fietstrommel,NOORDERHAVENKD,87,Noord,14-7-2010
FT528,FT,Fietstrommel,NOORDSNGL,33,Noord,1-2-2013
FT529,FT,Fietstrommel,UNGERPLN,12,Noord,14-7-2010
FT53,FT,Fietstrommel,PRINSENHOF,27,Centrum,7-6-2009
FT530,FT,Fietstrommel,NOORDSNGL,134,Noord,14-7-2010
FT531,FT,Fietstrommel,DE S LOHMANLN,79,Noord,14-7-2010
FT532,FT,Fietstrommel,SCHEPENSTR,56,Noord,14-7-2010
FT533,FT,Fietstrommel,SCHEPENSTR,78,Noord,14-7-2010
FT534,FT,Fietstrommel,SCHEPENSTR,93,Noord,14-7-2010
FT535,FT,Fietstrommel,SCHEPENSTR,94,Noord,14-7-2010
FT536,FT,Fietstrommel,A KUYPERLN,56,Noord,14-7-2010
FT537,FT,Fietstrommel,STATIONSSNGL,63,Noord,14-7-2010
FT538,FT,Fietstrommel,STATIONSSNGL,63,Noord,14-7-2010
FT539,FT,Fietstrommel,BESEMERSTR,10,Noord,14-7-2010
FT54,FT,Fietstrommel,PRINSENHOF,13,Centrum,7-6-2009
FT540,FT,Fietstrommel,HEEMRAADSSNGL,205,Delfshaven,14-7-2010
FT541,FT,Fietstrommel,SPOORSNGL,69,Noord,14-7-2010
FT542,FT,Fietstrommel,VIRULYPLN,11,West,14-7-2010
FT543,FT,Fietstrommel,MATHENESSERLN,346,West,14-7-2010
FT544,FT,Fietstrommel,SCHIETBAANLN,112,Centrum,15-7-2010
FT545,FT,Fietstrommel,SCHIETBAANLN,Centrum,15-7-2010
FT546,FT,Fietstrommel,HEEMRAADSSNGL,239,Delfshaven,15-7-2010
FT547,FT,Fietstrommel,PERSYNSTR,10,Delfshaven,15-7-2010
FT548,FT,Fietstrommel,MATHENESSERDK,295,Delfshaven,15-7-2010
FT549,FT,Fietstrommel,MATHENESSERDK,295,Delfshaven,15-7-2010
FT55,FT,Fietstrommel,TOMMANDERSHOF,107e,Centrum,7-6-2009
FT550,FT,Fietstrommel,MATHENESSERDK,305,Delfshaven,15-7-2010
FT551,FT,Fietstrommel,MATHENESSERDK,309,Delfshaven,15-7-2010
FT552,FT,Fietstrommel,STADHOUDERSWG,112,Noord,15-7-2010
FT553,FT,Fietstrommel,MATHENESSERLN,209,Centrum,15-7-2010
FT554,FT,Fietstrommel,2E JERICHOSTR,11,Noord,3-8-2011
FT555,FT,Fietstrommel,NOORDSNGL,26-28,Noord,15-7-2010
FT556,FT,Fietstrommel,BEUKELSWG,86,Delfshaven,15-7-2010
FT557,FT,Fietstrommel,DELFGAAUWSTR,51,Noord,15-7-2010
FT558,FT,Fietstrommel,SCHERMLN,2,Delfshaven,15-7-2010
FT559,FT,Fietstrommel,ESSENBURGSNGL,15,Delfshaven,15-7-2010
FT56,FT,Fietstrommel,GAFFELSTR,108,Centrum,6-7-2010
FT560,FT,Fietstrommel,ESSENBURGSNGL,139,Delfshaven,15-7-2010
FT561,FT,Fietstrommel,C DE VRIESELN,49,Delfshaven,15-7-2010
FT562,FT,Fietstrommel,GR FLORISSTR,98,Delfshaven,15-7-2010
FT563,FT,Fietstrommel,C DE VRIESELN,43,Delfshaven,15-7-2010
FT564,FT,Fietstrommel,S GRAVENDYKWAL,161,Delfshaven,15-7-2010
FT565,FT,Fietstrommel,SCHIETBAANLN,2,Delfshaven,15-7-2010
FT566,FT,Fietstrommel,BURG MEINESZLN,71,Delfshaven,15-7-2010
FT567,FT,Fietstrommel,BEUKELSWG,19,Delfshaven,15-7-2010
FT568,FT,Fietstrommel,BEUKELSDK,165,Delfshaven,15-7-2010
FT569,FT,Fietstrommel,ROCHUSSENSTR,285,Delfshaven,15-7-2010
FT57,FT,Fietstrommel,SCHIELN,62/64,Overschie,6-7-2010
FT570,FT,Fietstrommel,SCHIETBAANLN,6,Delfshaven,15-7-2010
FT571,FT,Fietstrommel,MATHENESSERLN,454,Delfshaven,15-7-2010
FT572,FT,Fietstrommel,HONDIUSSTR,17,Delfshaven,15-7-2010
FT573,FT,Fietstrommel,S MULLERSTR,21,Delfshaven,15-7-2010
FT574,FT,Fietstrommel,SCHERMLN,2,Delfshaven,15-7-2010
FT575,FT,Fietstrommel,V OOSTERZEESTR,4,Delfshaven,15-7-2010
FT576,FT,Fietstrommel,HEEMRAADSPLN,4,Delfshaven,15-7-2010
FT577,FT,Fietstrommel,MATHENESSERLN,230,Delfshaven,15-7-2010
FT578,FT,Fietstrommel,HEEMRAADSSNGL,326,Delfshaven,15-7-2010
FT579,FT,Fietstrommel,BEUKELSWG,81,Delfshaven,13-1-2012
FT58,FT,Fietstrommel,F BEKKERSTR,52,Charlois,7-6-2009
FT580,FT,Fietstrommel,BEUKELSDK,174,Delfshaven,15-7-2010
FT581,FT,Fietstrommel,HAVENSTR,148,Delfshaven,15-7-2010
FT582,FT,Fietstrommel,ESSENBURGSNGL,98,Delfshaven,15-7-2010
FT583,FT,Fietstrommel,SCHEPENSTR,25,Noord,15-7-2010
FT584,FT,Fietstrommel,GORDELWG,84/86,Noord,15-7-2010
FT585,FT,Fietstrommel,BERGPOLDERSTR,58/62,Noord,15-7-2010
FT586,FT,Fietstrommel,NOORDERHAVENKD,136,Noord,15-7-2010
FT587,FT,Fietstrommel,HERLAERSTR,30,Noord,15-7-2010
FT588,FT,Fietstrommel,J CATSSTR,17,Noord,15-7-2010
FT589,FT,Fietstrommel,BERGSELN,97,Noord,15-7-2010
FT59,FT,Fietstrommel,ZWARTEWAALSTR,191,Charlois,7-6-2009
FT590,FT,Fietstrommel,BANIERSTR,73,Noord,15-7-2010
FT591,FT,Fietstrommel,VROESENLN,52,Noord,15-7-2010
FT592,FT,Fietstrommel,DELFGAAUWSTR,50,Noord,15-7-2010
FT593,FT,Fietstrommel,BERGWG,258/260,Noord,15-7-2010
FT594,FT,Fietstrommel,MATHENESSERLN,244,Delfshaven,15-7-2010
FT595,FT,Fietstrommel,W BUYTEWECHSTR,169,Delfshaven,15-7-2010
FT596,FT,Fietstrommel,SCHOONDERLOOSTR,163,Delfshaven,15-7-2010
FT597,FT,Fietstrommel,PARALLELSTR,40,Overschie,15-7-2010
FT598,FT,Fietstrommel,BATAVIERENSTR,39,Centrum,15-7-2010
FT599,FT,Fietstrommel,ZEEMANSSTR,11,Centrum,15-7-2010
FT6,FT,Fietstrommel,NOBELSTR,88,Noord,7-6-2009
FT60,FT,Fietstrommel,Bibliotheek,198,Hoogvliet,6-7-2010
FT600,FT,Fietstrommel,MOERKERKESTR,90/92,Charlois,15-7-2010
FT601,FT,Fietstrommel,PARALLELSTR,4,Overschie,15-7-2010
FT603,FT,Fietstrommel,BEUKELSDK,32,Delfshaven,15-7-2010
FT604,FT,Fietstrommel,BEUKELSDK,22,Delfshaven,15-7-2010
FT605,FT,Fietstrommel,BEUKELSDK,24,Delfshaven,15-7-2010
FT606,FT,Fietstrommel,BEUKELSDK,172,Delfshaven,15-7-2010
FT607,FT,Fietstrommel,BALKENSTR,14,Delfshaven,15-7-2010
FT608,FT,Fietstrommel,BURG MEINESZLN,13,Delfshaven,15-7-2010
FT609,FT,Fietstrommel,BURG MEINESZLN,43,Delfshaven,15-7-2010
FT61,FT,Fietstrommel,DOEZASTR,2,Noord,6-7-2010
FT610,FT,Fietstrommel,BURG MEINESZLN,51,Delfshaven,15-7-2010
FT611,FT,Fietstrommel,BURG MEINESZLN,72,Delfshaven,15-7-2010
FT612,FT,Fietstrommel,A PIERSONSTR,22,Delfshaven,15-7-2010
FT613,FT,Fietstrommel,BEATRYSSTR,38,Delfshaven,15-7-2010
FT614,FT,Fietstrommel,A MILDERSSTR,73,Delfshaven,15-7-2010
FT615,FT,Fietstrommel,ESSENBURGSNGL,149,Delfshaven,15-7-2010
FT616,FT,Fietstrommel,C DE VRIESELN,83,Delfshaven,15-7-2010
FT617,FT,Fietstrommel,VOLMARYNSTR,148,Delfshaven,15-7-2010
FT618,FT,Fietstrommel,ROCHUSSENSTR,199,Delfshaven,15-7-2010
FT619,FT,Fietstrommel,ROCHUSSENSTR,335,Delfshaven,15-7-2010
FT62,FT,Fietstrommel,SCHIEKD,624,Noord,7-6-2009
FT620,FT,Fietstrommel,WATERGEUSSTR,191,Delfshaven,15-7-2010
FT621,FT,Fietstrommel,CORVERSTR,62,Delfshaven,15-7-2010
FT622,FT,Fietstrommel,MAURITSSTR,128,Centrum,15-7-2010
FT623,FT,Fietstrommel,STATENSNGL,van Goenstraat,Noord,15-7-2010
FT624,FT,Fietstrommel,SCHIETBAANLN,34,Centrum,15-7-2010
FT625,FT,Fietstrommel,STATENWG,159,Noord,15-7-2010
FT626,FT,Fietstrommel,STADHOUDERSPLN,14,Noord,15-7-2010
FT627,FT,Fietstrommels,G SCHOLTENSTR,11,Noord,15-7-2010
FT628,FT,Fietstrommel,T V POORTVLIETSTR,9,Noord,15-7-2010
FT629,FT,Fietstrommel,HOOIDRIFT,13-15,Delfshaven,15-7-2010
FT63,FT,Fietstrommel,UNGERPLN,8,Noord,7-6-2009
FT630,FT,Fietstrommel,BERGWG,127,Noord,15-7-2010
FT631,FT,Fietstrommel,BERGWG,301,Noord,15-7-2010
FT632,FT,Fietstrommel,G SCHOLTENSTR,40,Noord,15-7-2010
FT633,FT,Fietstrommel,1E PYNACKERSTR,134,Noord,15-7-2010
FT634,FT,Fietstrommel,SCHIETBAANLN,86,Delfshaven,11-1-2011
FT635,FT,Fietstrommel,SCHIEKD,109,Noord,15-7-2010
FT636,FT,Fietstrommel,OOSTERVANTSTR,3,Delfshaven,15-7-2010
FT637,FT,Fietstrommel,BEUKELSDK,80,Delfshaven,15-7-2010
FT638,FT,Fietstrommel,V OOSTERZEESTR,26,Delfshaven,15-7-2010
FT639,FT,Fietstrommels,PROVENIERSSNGL,22,Noord,15-7-2010
FT64,FT,Fietstrommel,UNGERPLN,8,Noord,7-6-2009
FT640,FT,Fietstrommel,STADHOUDERSPLN,11,Noord,15-7-2010
FT641,FT,Fietstrommel,DUYVESTEYNHOF,Overschie,29-2-2012
FT642,FT,Fietstrommel,VLIETLN,32A,Kralingen/Crooswijk,15-7-2010
FT643,FT,Fietstrommel,VLIETLN,32A,Kralingen/Crooswijk,15-7-2010
FT644,FT,Fietstrommel,TABORSTR,12,Kralingen/Crooswijk,15-7-2010
FT645,FT,Fietstrommel,HOOIDRIFT,9,Delfshaven,15-7-2010
FT646,FT,Fietstrommel,KRALINGSE PLASLN,97B,Kralingen/Crooswijk,15-7-2010
FT647,FT,Fietstrommel,PALESTINASTR,59,Kralingen/Crooswijk,15-7-2010
FT648,FT,Fietstrommel,C DE VRIESELN,96,Delfshaven,15-7-2010
FT649,FT,Fietstrommel,GR FLORISSTR,28,Delfshaven,15-7-2010
FT65,FT,Fietstrommel,CROOSWYKSESNGL,13b,Kralingen/Crooswijk,7-6-2009
FT650,FT,Fietstrommel,WERKHOEFSTR,7,Delfshaven,15-7-2010
FT651,FT,Fietstrommel,C P TIELESTR,53,Delfshaven,15-7-2010
FT652,FT,Fietstrommel,HONDIUSSTR,32,Delfshaven,15-7-2010
FT654,FT,Fietstrommel,S MULLERSTR,1,Delfshaven,16-9-2010
FT655,FT,Fietstrommel,BLOKMAKERSSTR,25,Charlois,27-4-2011
FT656,FT,Fietsentrommel,ESSENBURGSNGL,63,Delfshaven,27-4-2011
FT657,FT,Fietstrommel,GORDELWG,61,Noord,16-9-2010
FT658,FT,Fietstrommel,BERGSNGL,172,Noord,16-9-2010
FT659,FT,Fietstrommel,PARADYSLN,115,Kralingen/Crooswijk,16-9-2010
FT66,FT,Fietstrommel,CROOSWYKSESNGL,16,Kralingen/Crooswijk,10-8-2011
FT660,FT,Fietstrommel,PR MARGRIETLN,5,Hillegersberg,24-8-2010
FT661,FT,Fietstrommel,BARONIESTR,56,Hillegersberg,16-9-2010
FT662,FT,Fietstrommel,ADRIANASTR,71,Centrum,16-9-2010
FT663,FT,Fietstrommel,ROCHUSSENSTR,61,Centrum,16-9-2010
FT664,FT,Fietstrommel,WALRAVENSTR,9,Charlois,12-10-2010
FT665,FT,Fietstrommel,V DIESTSTR,38-42,Charlois,16-9-2010
FT666,FT,Fietstrommel,BOERGOENSESTR,78,Charlois,16-9-2010
FT667,FT,Fietstrommel,BOERGOENSESTR,78,Charlois,16-9-2010
FT668,FT,Fietstrommel,Dorpsweg,2,Charlois,16-12-2010
ft669,FT,Fietstrommel,PLEINWG,71,Charlois,14-6-2012
FT67,FT,Fietstrommel,CROOSWYKSESNGL,29b,Kralingen/Crooswijk,6-7-2010
ft670,FT,Fietstrommel,BEATRYSSTR,69,Delfshaven,14-6-2012
ft671,FT,Fietstrommel,BILDERDYKSTR,210,Delfshaven,14-6-2012
ft672,FT,Fietstrommel,TIDEMANSTR,to 13,Delfshaven,14-6-2012
ft673,FT,Fietstrommel,V CITTERSSTR,34,Delfshaven,18-11-2011
ft674,FT,Fietstrommel,ESSENBURGSNGL,to 127,Delfshaven,14-6-2012
ft675,FT,Fietstrommel,ESSENBURGSNGL,2,Delfshaven,14-6-2012
ft676,FT,Fietstrommel,GR FLORISSTR,110,Delfshaven,14-6-2012
ft677,FT,Fietstrommel,MATHENESSERLN,396,Delfshaven,14-6-2012
ft678,FT,Fietstrommel,MATHENESSERLN,to 450,Charlois,14-6-2012
ft679,FT,Fietstrommel,ROCHUSSENSTR,375,Delfshaven,14-6-2012
FT68,FT,Fietstrommel,CROOSWYKSESNGL,31,Kralingen/Crooswijk,7-6-2009
ft680,FT,Fietstrommel,SCHIETBAANLN,74,Delfshaven,14-6-2012
ft681,FT,Fietstrommel,SCHIETBAANLN,126,Delfshaven,14-6-2012
ft682,FT,Fietstrommel,W BUYTEWECHSTR,50,Delfshaven,14-6-2012
ft683,FT,Fietstrommel,DONKERSLOOTSTR,to 111,Feijenoord,14-6-2012
ft684,FT,Fietstrommel,W VARKENOORDSEWG,Breeweg,Feijenoord,14-6-2012
ft685,FT,Fietstrommel,BERGWG,243,Noord,14-6-2012
ft686,FT,Fietstrommel,LISPLN,hoek gordelweg,Noord,14-6-2012
ft687,FT,Fietstrommel,MOLENWATERWG,8,Noord,14-6-2012
ft688,FT,Fietstrommel,BERGSELN,to 126,Noord,14-6-2012
FT689,FT,Fietstrommel,L HILLEWG,110,Feijenoord,13-6-2012
FT69,FT,Fietstrommel,HG BOEZEM,23,Kralingen/Crooswijk,7-6-2009
FT690,FT,Fietstrommel,HEEMRAADSSNGL,246,Delfshaven,13-6-2012
FT691,FT,Fietstrommel,VAANDRIGSTR,25,Kralingen/Crooswijk,13-6-2012
FT692,FT,Fietstrommel,GORDELWG,60,Noord,13-6-2012
FT693,FT,Fietstrommel,VD HOONAARDSTR,12,Noord,13-6-2012
FT694,FT,Fietstrommel,BERGWG,203,Noord,13-6-2012
FT695,FT,Fietstrommel,KOOTSEKD,32,Hillegersberg,13-6-2012
FT696,FT,Fietstrommel,BEGONIASTR,2,Hillegersberg,13-6-2012
FT697,FT,Fietstrommel,COOLHAVEN,126,Delfshaven,13-6-2012
FT698,FT,Fietstrommel,W BUYTEWECHSTR,126,Delfshaven,13-6-2012
FT699,FT;;;BOSPOLDERSTR,11B,Delfshaven,13-6-2012
FT7,FT,Fietstrommel,NOBELSTR,88,Noord,7-6-2009
FT70,FT,Fietstrommel,C DE VRIESELN,3,Delfshaven,7-6-2009
FT700,FT,Fietstrommel,MATHENESSERDK,114,Delfshaven,13-6-2012
FT701,FT,Fietstrommel,SCHIEDAMSEWG BEN,467,Delfshaven,13-6-2012
FT702,FT,Fietstrommel,MATHENESSERLN,466,Delfshaven,13-6-2012
FT703,FT,Fietstrommel,ROCHUSSENSTR,373,Delfshaven,14-6-2012
FT704,FT,Fietstrommel,MATHENESSERLN,398,Delfshaven,14-6-2012
FT705,FT,Fietstrommel,SOETENDAALSEWG,95,Noord,14-6-2012
FT71,FT,Fietstrommel,C DE VRIESELN,3,Delfshaven,6-7-2010
FT72,FT,Fietstrommel,C DE VRIESELN,42,Delfshaven,7-6-2009
FT73,FT,Fietstrommel,C DE VRIESELN,42,Delfshaven,6-7-2010
FT74,FT,Fietstrommel,C DE VRIESELN,101,Delfshaven,7-6-2009
FT75,FT,Fietstrommel,HEEMRAADSSNGL,26,Delfshaven,6-7-2010
FT76,FT,Fietstrommel,HEEMRAADSSNGL,26,Delfshaven,7-6-2009
FT77,FT,Fietstrommel,HEEMRAADSSNGL,26,Delfshaven,6-7-2010
FT78,FT,Fietstrommel,MATHENESSERLN,228,Delfshaven,7-6-2009
FT79,FT,Fietstrommel,MATHENESSERLN,301,Delfshaven,6-7-2010
FT8,FT,Fietstrommel,BERGSNGL,80,Noord,7-6-2009
FT80,FT,Fietstrommel,MATHENESSERLN,320,Delfshaven,7-6-2009
FT81,FT,Fietstrommel,BOSPOLDERPLN,32,Delfshaven,6-7-2010
FT82,FT,Fietstrommel,PINKSTR,10,Delfshaven,6-7-2010
FT83,FT,Fietstrommel,MATHENESSERDK,87,Delfshaven,7-6-2009
FT84,FT,Fietstrommel,MATHENESSERWG,132,Delfshaven,6-7-2010
FT85,FT,Fietstrommel,D DANESTR,1,Delfshaven,7-6-2009
FT86,FT,Fietstrommel,ESSENBURGSNGL,118,Delfshaven,7-6-2009
FT87,FT,Fietstrommel,HEEMRAADSSNGL,213,Delfshaven,7-6-2009
FT88,FT,Fietstrommel,HEEMRAADSSNGL,213,Delfshaven,7-6-2009
FT89,FT,Fietstrommel,C P TIELESTR,13,Delfshaven,6-7-2010
FT9,FT,Fietstrommel,BERGSNGL,76,Noord,7-6-2009
FT90,FT,Fietstrommel,ROCHUSSENSTR,317,Delfshaven,7-6-2009
FT91,FT,Fietstrommel,VIRULYPLN,16,Delfshaven,6-7-2010
FT92,FT,Fietstrommel,VD TAKSTR,26,Feijenoord,7-6-2009
FT93,FT,Fietstrommel,PR HENDRIKKD,89,Feijenoord,6-7-2010
FT94,FT,Fietstrommel,PR HENDRIKKD,115,Feijenoord,7-6-2009
FT95,FT,Fietstrommel,PR HENDRIKKD,154,Feijenoord,7-6-2009
FT96,FT,Fietstrommel,PR HENDRIKLN,13,Feijenoord,7-6-2009
FT97,FT,Fietstrommel,DIAMANTWG,1,Hillegersberg,7-7-2010
FT98,FT,Fietstrommel,RANDWG,91,Feijenoord,7-6-2009
FT99,FT,Fietstrommel,BERGWG,265,Noord,7-6-2009
